X,Y,objectid,name,loctype,lastupdate,confirmedcases,globalid
-13358862.483,3894963.5639,3269,Unknown,Unknow,2020/06/14 08:00:00,102,{64A453D1-A7EF-4F79-890A-DDB6FDA5EC64}
-13020827.4191,3942223.4824,3270,Pauma Valley,Unincorporated,2020/06/14 08:00:00,1,{853DC354-3B93-4069-98F6-B0D6730B5928}
-12996068.0826,3874248.3156,3271,Alpine,Unincorporated,2020/06/14 08:00:00,15,{39FAB2E9-36BC-438D-8E44-95324B414C5C}
-12947366.9134,3935429.4082,3272,Borrego Springs,Unincorporated,2020/06/14 08:00:00,9,{5ACA1228-B781-47A8-A3B8-86735449BA64}
-12980653.7683,3875545.6233,3273,Descanso,Unincorporated,2020/06/14 08:00:00,3,{9926A023-BCBF-444F-8EB7-C875D2D0A103}
-13001654.0211,3856370.3217,3274,Jamul,Unincorporated,2020/06/14 08:00:00,18,{AAD88D8F-A425-4D10-A9BB-28E88BDEBE36}
-12973216.4427,3923020.6406,3275,Ranchita,Unincorporated,2020/06/14 08:00:00,2,{0673341D-C41B-4707-924B-AFA5FF3A072C}
-13028622.4601,3928800.839,3276,Valley Center,Unincorporated,2020/06/14 08:00:00,18,{4FFB8A0C-3D93-4047-ACA9-7B3A894E4E9D}
-12947728.9176,3857037.1099,3277,Boulevard,Unincorporated,2020/06/14 08:00:00,4,{4D75FB79-9392-4456-85C9-BEAC78905D55}
-13046450.0646,3933380.3103,3278,Bonsall,Unincorporated,2020/06/14 08:00:00,8,{4EC05117-382B-4CBC-A8FA-801D36E0877F}
-12979361.2962,3845494.2871,3279,Potrero,Unincorporated,2020/06/14 08:00:00,13,{F4034262-A1D0-45AE-9E6A-4E0CC0985D88}
-12964486.7644,3847214.2439,3280,Campo,Unincorporated,2020/06/14 08:00:00,3,{D429BA6B-4D59-41D1-83DE-DD3C292B87A5}
-12980301.3647,3905515.9244,3281,Julian,Unincorporated,2020/06/14 08:00:00,2,{BDD1FE4B-ECDA-4469-B342-4627E9A14906}
-13032595.3683,3944637.4253,3282,Pala,Unincorporated,2020/06/14 08:00:00,2,{89C50EFF-7020-4FD4-9C16-62D8D6D15588}
-12984666.5529,3840573.6325,3283,Tecate,Unincorporated,2020/06/14 08:00:00,6,{5616CAED-10D9-4760-95F0-4CA81707C0F1}
-12984576.6426,3915395.7027,3284,Santa Ysabel,Unincorporated,2020/06/14 08:00:00,1,{314ABC61-0BB1-488F-93DB-9D2E8EFD3BD6}
-12999551.2428,3843855.4909,3285,Dulzura,Unincorporated,2020/06/14 08:00:00,4,{A3A1B634-BA05-465C-8DCD-E7D3BDBD9CC2}
-13055943.7678,3911860.2881,3286,CARLSBAD,Incorporated City,2020/06/15 08:00:00,93,{C1F01112-C87E-4FD4-9BFE-E8BD6C996EA8}
-13025980.1151,3845995.7071,3287,CHULA VISTA,Incorporated City,2020/06/15 08:00:00,1443,{6EBD91D9-9317-4CBE-A3A4-4BB3D60165D3}
-13040305.7757,3849683.3521,3288,CORONADO,Incorporated City,2020/06/15 08:00:00,27,{D0668911-8A1D-42F1-89A9-BA204FC80ECB}
-13053598.1182,3890456.4197,3289,DEL MAR,Incorporated City,2020/06/15 08:00:00,15,{4D42A3A1-6D82-45DB-A814-3CF25478EA21}
-13019977.8232,3869010.3783,3290,EL CAJON,Incorporated City,2020/06/15 08:00:00,567,{4133E32A-E552-4C7E-B412-6BD6C9369A21}
-13053457.8827,3901822.0345,3291,ENCINITAS,Incorporated City,2020/06/15 08:00:00,84,{FEEE7387-CA62-4F5A-BE8C-D51ABFC0A17F}
-13032422.3731,3913182.7739,3292,ESCONDIDO,Incorporated City,2020/06/15 08:00:00,361,{71805CD4-AEE1-4F61-9E2D-5DED9829BA0B}
-13037555.5062,3838223.8478,3293,IMPERIAL BEACH,Incorporated City,2020/06/15 08:00:00,141,{D115B54C-5B18-4859-BC7C-A46A0C91A565}
-13026194.0871,3865780.7017,3294,LA MESA,Incorporated City,2020/06/15 08:00:00,158,{1E169A09-43B7-4BE8-99A4-8DECEA1B73FE}
-13028813.666,3859829.1226,3295,LEMON GROVE,Incorporated City,2020/06/15 08:00:00,93,{40AD18DB-1B54-4431-A5ED-3FEAF9F786E9}
-13035021.6577,3851915.3974,3296,NATIONAL CITY,Incorporated City,2020/06/15 08:00:00,487,{2A59B937-35D9-4493-9F32-32A603CF5DD0}
-13058713.0221,3925163.5645,3297,OCEANSIDE,Incorporated City,2020/06/15 08:00:00,243,{8924E9DF-4822-4F82-BD9F-C65D704DE044}
-13026621.7138,3893603.7466,3298,POWAY,Incorporated City,2020/06/15 08:00:00,54,{3A25798E-D337-4881-B95E-4093F83C8BC9}
-13043317.7596,3913521.8578,3299,SAN MARCOS,Incorporated City,2020/06/15 08:00:00,123,{092B664C-FCCA-4C4A-B7C0-1652284C8082}
-13022693.0821,3876133.215,3300,SANTEE,Incorporated City,2020/06/15 08:00:00,78,{F9BA551E-9F5E-4D16-BA69-9ED228EB93D0}
-13053032.9052,3894545.1224,3301,SOLANA BEACH,Incorporated City,2020/06/15 08:00:00,14,{9C1EE81B-ADA3-489D-BF0F-A22753C1D632}
-13050937.1562,3920504.8702,3302,VISTA,Incorporated City,2020/06/15 08:00:00,169,{0EDA303C-BE8B-4298-A898-1F8A6CA0062D}
-13036572.8683,3877908.5737,3303,SAN DIEGO,Incorporated City,2020/06/15 08:00:00,4292,{4B25A046-0592-4974-B773-9303C1519CC3}
-13047217.8826,3898975.5031,3304,Rancho Santa Fe,Unincorporated,2020/06/15 08:00:00,17,{E17030E8-A4FD-4B8A-B03F-147BBD063C5E}
-13009769.1049,3900855.9098,3305,Ramona,Unincorporated,2020/06/15 08:00:00,54,{75B6A778-9233-4432-B8AA-58553C35302C}
-13049711.3295,3944429.484,3306,Fallbrook,Unincorporated,2020/06/15 08:00:00,48,{2129C502-06CD-44A7-B60A-8874D6219C86}
-13015632.7422,3876391.0926,3307,Lakeside,Unincorporated,2020/06/15 08:00:00,82,{C1B58B5C-962B-4E39-A90D-D637C5CA4658}
-13026210.9388,3852184.5047,3308,Bonita,Unincorporated,2020/06/15 08:00:00,40,{D83162A3-31F3-43BC-A5EB-901AC6BC3187}
-13022423.8584,3858937.298,3309,Spring Valley,Unincorporated,2020/06/15 08:00:00,314,{F86A5567-B5A8-49CE-AF64-C21EC4FA1925}
-12990608.3431,3895502.6307,3310,Other,Unincorporated,2020/06/15 08:00:00,537,{5DAE4D0B-DF56-481A-BA9C-A28444BDC5CA}
-13358862.483,3894963.5639,3311,Unknown,Unknow,2020/06/15 08:00:00,85,{90311F87-99B5-4A55-B9AB-29323FE708EE}
-13020827.4191,3942223.4824,3312,Pauma Valley,Unincorporated,2020/06/15 08:00:00,1,{A197BB63-9621-46F0-A40C-DE58FB239136}
-12996068.0826,3874248.3156,3313,Alpine,Unincorporated,2020/06/15 08:00:00,15,{0664A604-B180-4D8C-9604-C416C3525A76}
-12947366.9134,3935429.4082,3314,Borrego Springs,Unincorporated,2020/06/15 08:00:00,9,{94369580-150E-49DE-9F90-A1DA8E25C9E2}
-12980653.7683,3875545.6233,3315,Descanso,Unincorporated,2020/06/15 08:00:00,3,{1646A669-C41E-43A8-8293-3ABBF123B1C4}
-13001654.0211,3856370.3217,3316,Jamul,Unincorporated,2020/06/15 08:00:00,18,{AF51D800-CA48-4207-B4CE-13E58509B430}
-12973216.4427,3923020.6406,3317,Ranchita,Unincorporated,2020/06/15 08:00:00,2,{972FEE50-7520-44CB-8BB8-268716F6C04A}
-13028622.4601,3928800.839,3318,Valley Center,Unincorporated,2020/06/15 08:00:00,19,{A30F3377-8DCD-45F7-84E2-A11EFD9D101D}
-12947728.9176,3857037.1099,3319,Boulevard,Unincorporated,2020/06/15 08:00:00,4,{D378AF89-855A-421F-8501-28F0ED141098}
-13046450.0646,3933380.3103,3320,Bonsall,Unincorporated,2020/06/15 08:00:00,8,{C8D8B203-EC32-48E8-9D4A-D725D2EBA61B}
-12979361.2962,3845494.2871,3321,Potrero,Unincorporated,2020/06/15 08:00:00,13,{E3B5A84C-45C0-4C77-9FB7-B43E4266F352}
-12964486.7644,3847214.2439,3322,Campo,Unincorporated,2020/06/15 08:00:00,4,{E66E9250-32D2-4FEC-9CA4-DA2E35B67C68}
-12980301.3647,3905515.9244,3323,Julian,Unincorporated,2020/06/15 08:00:00,2,{BBAA689C-D332-46D0-A6E6-84809000739A}
-13032595.3683,3944637.4253,3324,Pala,Unincorporated,2020/06/15 08:00:00,2,{16077B86-D50D-4220-B4EB-FF7D00C2592B}
-12984666.5529,3840573.6325,3325,Tecate,Unincorporated,2020/06/15 08:00:00,6,{49154605-346D-4DB0-BADA-A11CC103A6C1}
-12984576.6426,3915395.7027,3326,Santa Ysabel,Unincorporated,2020/06/15 08:00:00,1,{E28BA631-BCDC-4FEF-950F-F49574653ABC}
-12999551.2428,3843855.4909,3327,Dulzura,Unincorporated,2020/06/15 08:00:00,4,{B4A6C144-79B2-4351-BFAC-4E8E88F02F98}
-13055943.7678,3911860.2881,3328,CARLSBAD,Incorporated City,2020/06/16 08:00:00,96,{48D39581-75A6-464E-85B6-E5571EAC582C}
-13025980.1151,3845995.7071,3329,CHULA VISTA,Incorporated City,2020/06/16 08:00:00,1459,{CDB5E922-F50E-4C17-BBC3-9F13F244FFE1}
-13040305.7757,3849683.3521,3330,CORONADO,Incorporated City,2020/06/16 08:00:00,28,{C7615A34-560B-44C5-AE07-0B993D7E1028}
-13053598.1182,3890456.4197,3331,DEL MAR,Incorporated City,2020/06/16 08:00:00,15,{A7D65ACE-4301-4D52-8AD6-46D70ECFA05B}
-13019977.8232,3869010.3783,3332,EL CAJON,Incorporated City,2020/06/16 08:00:00,575,{8479D5C6-565D-412C-B6A0-747A965B2D07}
-13053457.8827,3901822.0345,3333,ENCINITAS,Incorporated City,2020/06/16 08:00:00,86,{53C6578A-0DAF-4911-8247-D84FC4CC98A6}
-13032422.3731,3913182.7739,3334,ESCONDIDO,Incorporated City,2020/06/16 08:00:00,367,{D780E8FE-9B6B-40BD-8FFB-A9C35936A41B}
-13037555.5062,3838223.8478,3335,IMPERIAL BEACH,Incorporated City,2020/06/16 08:00:00,146,{09CA154D-22E1-49BB-A1C1-E773DF2B06FE}
-13026194.0871,3865780.7017,3336,LA MESA,Incorporated City,2020/06/16 08:00:00,161,{E1701CC7-D937-429E-89A1-154E51B8069C}
-13028813.666,3859829.1226,3337,LEMON GROVE,Incorporated City,2020/06/16 08:00:00,97,{8DA4FB0F-4EF4-4948-8F18-8792B9333AA0}
-13035021.6577,3851915.3974,3338,NATIONAL CITY,Incorporated City,2020/06/16 08:00:00,496,{4CD13715-9E2B-44D8-AEBF-10BDD4C37454}
-13058713.0221,3925163.5645,3339,OCEANSIDE,Incorporated City,2020/06/16 08:00:00,250,{0EFD5EF6-8D6A-41B0-8D0C-979CDB746DC3}
-13026621.7138,3893603.7466,3340,POWAY,Incorporated City,2020/06/16 08:00:00,53,{96BFA253-CA88-49A5-ABA0-EA26AF81A632}
-13043317.7596,3913521.8578,3341,SAN MARCOS,Incorporated City,2020/06/16 08:00:00,124,{8DFE2CC7-4780-4B22-A945-1B7804546F3F}
-13022693.0821,3876133.215,3342,SANTEE,Incorporated City,2020/06/16 08:00:00,81,{9A6EC4EA-812F-4143-BD59-86B3BBBB530E}
-13053032.9052,3894545.1224,3343,SOLANA BEACH,Incorporated City,2020/06/16 08:00:00,14,{65AC7F5C-BFDC-48C0-BD18-BC0CEEA1B0D7}
-13050937.1562,3920504.8702,3344,VISTA,Incorporated City,2020/06/16 08:00:00,173,{BD7DEEFB-EA72-4579-9E60-EBACCE359E5E}
-13036572.8683,3877908.5737,3345,SAN DIEGO,Incorporated City,2020/06/16 08:00:00,4337,{C43454A6-CC86-45DE-A23B-47B8FAFAA2AD}
-13047217.8826,3898975.5031,3346,Rancho Santa Fe,Unincorporated,2020/06/16 08:00:00,17,{67CD85E2-0863-420F-A2F9-1E95BF4CA9D5}
-13009769.1049,3900855.9098,3347,Ramona,Unincorporated,2020/06/16 08:00:00,54,{1238DBBB-DD51-450D-A1BD-0831B5CC746F}
-13049711.3295,3944429.484,3348,Fallbrook,Unincorporated,2020/06/16 08:00:00,48,{CA7FD6A4-9721-4150-8490-3AD3CBE7154D}
-13015632.7422,3876391.0926,3349,Lakeside,Unincorporated,2020/06/16 08:00:00,84,{0DB53C63-5A94-481B-A489-81C4266D1DF2}
-13026210.9388,3852184.5047,3350,Bonita,Unincorporated,2020/06/16 08:00:00,40,{89547C9F-4D09-4AA3-A503-A4E8AF537571}
-13022423.8584,3858937.298,3351,Spring Valley,Unincorporated,2020/06/16 08:00:00,317,{3CB870EF-28F5-4A72-8647-CEED89D8BAC3}
-12990608.3431,3895502.6307,3352,Other,Unincorporated,2020/06/16 08:00:00,536,{4041626D-BCCA-41FC-96EA-2F899D750947}
-13358862.483,3894963.5639,3353,Unknown,Unknow,2020/06/16 08:00:00,86,{4EC7F479-6A65-4D3A-947D-26A03069A2CD}
-13020827.4191,3942223.4824,3354,Pauma Valley,Unincorporated,2020/06/16 08:00:00,2,{7165E204-53D0-4845-89AB-DCD672B1EF80}
-12996068.0826,3874248.3156,3355,Alpine,Unincorporated,2020/06/16 08:00:00,16,{38B28FE4-945C-4E15-A9CA-D7A5A32F395C}
-12947366.9134,3935429.4082,3356,Borrego Springs,Unincorporated,2020/06/16 08:00:00,9,{27545C03-BEB5-4A7F-9861-D39A8C42A7B8}
-12980653.7683,3875545.6233,3357,Descanso,Unincorporated,2020/06/16 08:00:00,3,{EF71A313-8625-4317-8C9E-2292292B252A}
-13001654.0211,3856370.3217,3358,Jamul,Unincorporated,2020/06/16 08:00:00,18,{20CEBF9A-150C-42D6-8868-6F9AF906FB6A}
-12973216.4427,3923020.6406,3359,Ranchita,Unincorporated,2020/06/16 08:00:00,2,{DEB9A85C-A729-4656-97B7-2AEE1A9FA551}
-13028622.4601,3928800.839,3360,Valley Center,Unincorporated,2020/06/16 08:00:00,20,{4F416B7E-93D3-42F6-898A-FF2DD789D526}
-12947728.9176,3857037.1099,3361,Boulevard,Unincorporated,2020/06/16 08:00:00,4,{A1B9FCC1-8B52-47C5-9966-9ADA2B60121D}
-13046450.0646,3933380.3103,3362,Bonsall,Unincorporated,2020/06/16 08:00:00,8,{C44961F1-D185-4BFB-978F-9753BA5153AC}
-12979361.2962,3845494.2871,3363,Potrero,Unincorporated,2020/06/16 08:00:00,13,{BD820B5B-E010-4D98-8ABC-D5542AF3CE97}
-12964486.7644,3847214.2439,3364,Campo,Unincorporated,2020/06/16 08:00:00,4,{DE7543BB-2D2B-4C47-8834-8365295545D7}
-12980301.3647,3905515.9244,3365,Julian,Unincorporated,2020/06/16 08:00:00,2,{23FD5CD2-5A2D-47EA-9FDF-4FD41ABD7D0F}
-13032595.3683,3944637.4253,3366,Pala,Unincorporated,2020/06/16 08:00:00,2,{8149CB89-923F-4CFB-B64C-7D98FA7F6BF6}
-12984666.5529,3840573.6325,3367,Tecate,Unincorporated,2020/06/16 08:00:00,6,{8B639C16-A45A-4B10-974C-84238B235251}
-12984576.6426,3915395.7027,3368,Santa Ysabel,Unincorporated,2020/06/16 08:00:00,1,{3CAC025B-D792-4A14-882E-992AEE388C10}
-12999551.2428,3843855.4909,3369,Dulzura,Unincorporated,2020/06/16 08:00:00,4,{64F5F351-1880-463C-B84C-DFA07BF7C515}
-13055943.7678,3911860.2881,3370,CARLSBAD,Incorporated City,2020/06/17 08:00:00,98,{D6E5E1AC-A6BC-44E5-8E93-140ED9B1D0FB}
-13025980.1151,3845995.7071,3371,CHULA VISTA,Incorporated City,2020/06/17 08:00:00,1485,{342AF789-626B-4321-AE41-09CB0813083C}
-13040305.7757,3849683.3521,3372,CORONADO,Incorporated City,2020/06/17 08:00:00,29,{23D2292D-D040-468B-90A4-224077A8C037}
-13053598.1182,3890456.4197,3373,DEL MAR,Incorporated City,2020/06/17 08:00:00,15,{377DDEE9-CFE3-4559-8A01-60E0515468E3}
-13019977.8232,3869010.3783,3374,EL CAJON,Incorporated City,2020/06/17 08:00:00,587,{8167BFED-593D-4783-A4DF-C1F296B57893}
-13053457.8827,3901822.0345,3375,ENCINITAS,Incorporated City,2020/06/17 08:00:00,85,{16D8D8AA-EDA0-4657-BD00-B4BAF992F844}
-13032422.3731,3913182.7739,3376,ESCONDIDO,Incorporated City,2020/06/17 08:00:00,387,{DFFE67E3-B1C3-4350-885D-CA0234826D95}
-13037555.5062,3838223.8478,3377,IMPERIAL BEACH,Incorporated City,2020/06/17 08:00:00,151,{4EBCF220-9C0C-4C09-ACD3-1D3E01642D09}
-13026194.0871,3865780.7017,3378,LA MESA,Incorporated City,2020/06/17 08:00:00,163,{D954E4F1-9E54-47ED-B09D-84EB29FEFCBB}
-13028813.666,3859829.1226,3379,LEMON GROVE,Incorporated City,2020/06/17 08:00:00,100,{E29C3C76-E520-4FA9-81C6-6845E230267E}
-13035021.6577,3851915.3974,3380,NATIONAL CITY,Incorporated City,2020/06/17 08:00:00,498,{A3D30E9D-02B0-4488-95C3-13EBEC4E044A}
-13058713.0221,3925163.5645,3381,OCEANSIDE,Incorporated City,2020/06/17 08:00:00,262,{D4261F78-2FD0-40E9-82D7-14D161E18B6C}
-13026621.7138,3893603.7466,3382,POWAY,Incorporated City,2020/06/17 08:00:00,56,{F4482CBE-F7A7-4C12-AAE6-E07F6E51781E}
-13043317.7596,3913521.8578,3383,SAN MARCOS,Incorporated City,2020/06/17 08:00:00,125,{B2C32E01-B9DA-4612-9B3C-97184B250052}
-13022693.0821,3876133.215,3384,SANTEE,Incorporated City,2020/06/17 08:00:00,84,{6E2B83C9-EBCD-4809-852F-26CBB527B9A8}
-13053032.9052,3894545.1224,3385,SOLANA BEACH,Incorporated City,2020/06/17 08:00:00,14,{5FE9B4E3-81D7-4CB0-85BD-E14368FA3695}
-13050937.1562,3920504.8702,3386,VISTA,Incorporated City,2020/06/17 08:00:00,179,{6FF7EA20-367B-4EA7-AF19-BFBE653BACF4}
-13036572.8683,3877908.5737,3387,SAN DIEGO,Incorporated City,2020/06/17 08:00:00,4444,{D2CDD138-C713-41D8-9A60-54B7D374B43C}
-13047217.8826,3898975.5031,3388,Rancho Santa Fe,Unincorporated,2020/06/17 08:00:00,17,{F5999E07-53D1-4F39-8848-43403008D108}
-13009769.1049,3900855.9098,3389,Ramona,Unincorporated,2020/06/17 08:00:00,55,{DCED823B-32FF-4FC4-8DE9-4B6F067C44F8}
-13049711.3295,3944429.484,3390,Fallbrook,Unincorporated,2020/06/17 08:00:00,52,{8BC64FFB-941F-4FE6-BB03-F7A6A153C45E}
-13015632.7422,3876391.0926,3391,Lakeside,Unincorporated,2020/06/17 08:00:00,84,{8C0D74DF-53E2-4502-A54A-2FB7DD90EC45}
-13026210.9388,3852184.5047,3392,Bonita,Unincorporated,2020/06/17 08:00:00,40,{6E083336-2184-41AA-A1FC-7A758DDAEEF0}
-13022423.8584,3858937.298,3393,Spring Valley,Unincorporated,2020/06/17 08:00:00,333,{C7316094-8348-4B65-AA4A-38195854E146}
-12990608.3431,3895502.6307,3394,Other,Unincorporated,2020/06/17 08:00:00,543,{F412E713-93DA-48EB-9879-EDF75D118EB7}
-13358862.483,3894963.5639,3395,Unknown,Unknow,2020/06/17 08:00:00,88,{E66EC678-1563-40E7-AED4-5A0AE718B0D3}
-13020827.4191,3942223.4824,3396,Pauma Valley,Unincorporated,2020/06/17 08:00:00,2,{05A09B4B-9C9E-404D-94DE-36BDADCC3368}
-12996068.0826,3874248.3156,3397,Alpine,Unincorporated,2020/06/17 08:00:00,17,{0B154FDB-549A-4DCB-98ED-8257B9AD9580}
-12947366.9134,3935429.4082,3398,Borrego Springs,Unincorporated,2020/06/17 08:00:00,9,{39460387-EE36-459B-A62F-8AC6A68F7D21}
-12980653.7683,3875545.6233,3399,Descanso,Unincorporated,2020/06/17 08:00:00,3,{273B528E-B04F-4E81-80E4-A8FA2087495A}
-13001654.0211,3856370.3217,3400,Jamul,Unincorporated,2020/06/17 08:00:00,18,{CDE42542-6A23-4969-8E2D-0D38AA84C4BD}
-12973216.4427,3923020.6406,3401,Ranchita,Unincorporated,2020/06/17 08:00:00,2,{F4F16CEC-51EB-421F-8889-4A3859C44509}
-13028622.4601,3928800.839,3402,Valley Center,Unincorporated,2020/06/17 08:00:00,21,{CA3B4812-735A-428F-8B13-09FD0D3400C6}
-12947728.9176,3857037.1099,3403,Boulevard,Unincorporated,2020/06/17 08:00:00,4,{C1C731FC-A560-46CE-AAF3-69444EA289D8}
-13046450.0646,3933380.3103,3404,Bonsall,Unincorporated,2020/06/17 08:00:00,8,{25EE8288-CFA5-44A1-B8A0-56EA93800AE5}
-12979361.2962,3845494.2871,3405,Potrero,Unincorporated,2020/06/17 08:00:00,13,{A1063BB6-2A03-41A5-9369-D8605D35DA01}
-12964486.7644,3847214.2439,3406,Campo,Unincorporated,2020/06/17 08:00:00,5,{2BD5018D-51FD-4618-AF0C-121E785B311A}
-12980301.3647,3905515.9244,3407,Julian,Unincorporated,2020/06/17 08:00:00,2,{E640B2E6-CECE-4554-A836-4041C2E2440E}
-13032595.3683,3944637.4253,3408,Pala,Unincorporated,2020/06/17 08:00:00,2,{3CB04223-420C-43B9-9B41-E51D8E9DBE68}
-12984666.5529,3840573.6325,3409,Tecate,Unincorporated,2020/06/17 08:00:00,6,{EBD2A62D-5809-4680-98A2-F6FCE898AF76}
-12984576.6426,3915395.7027,3410,Santa Ysabel,Unincorporated,2020/06/17 08:00:00,1,{3A302D72-18A6-44B5-91FC-1482C7E7DB47}
-12999551.2428,3843855.4909,3411,Dulzura,Unincorporated,2020/06/17 08:00:00,5,{67AE58F3-D8C2-4F53-BFB8-93E548D511A6}
-13055943.7678,3911860.2881,3412,CARLSBAD,Incorporated City,2020/06/18 08:00:00,103,{D96F79AD-8520-422D-BB28-723D2B19B6A0}
-13025980.1151,3845995.7071,3413,CHULA VISTA,Incorporated City,2020/06/18 08:00:00,1522,{EEC42C78-DBB8-45E4-8791-38EBE33AA67C}
-13040305.7757,3849683.3521,3414,CORONADO,Incorporated City,2020/06/18 08:00:00,29,{DDB40DDE-5304-416A-88FA-F749DD631E91}
-13053598.1182,3890456.4197,3415,DEL MAR,Incorporated City,2020/06/18 08:00:00,15,{337BF557-3B7E-4F73-A9D9-85D53421761B}
-13019977.8232,3869010.3783,3416,EL CAJON,Incorporated City,2020/06/18 08:00:00,589,{35FCEF87-0CE0-4906-9200-CAE78B04AE6A}
-13053457.8827,3901822.0345,3417,ENCINITAS,Incorporated City,2020/06/18 08:00:00,86,{F7710C9C-1C0F-4A25-9AA8-A79EE7470D07}
-13032422.3731,3913182.7739,3418,ESCONDIDO,Incorporated City,2020/06/18 08:00:00,397,{4F4DDC5C-F8E5-4C92-B9DE-6CEC103FFABB}
-13037555.5062,3838223.8478,3419,IMPERIAL BEACH,Incorporated City,2020/06/18 08:00:00,158,{B7C1766D-922D-465D-9505-6A2AF1B154EC}
-13026194.0871,3865780.7017,3420,LA MESA,Incorporated City,2020/06/18 08:00:00,167,{0250E688-DDDA-4F64-A997-CCB1AB69079E}
-13028813.666,3859829.1226,3421,LEMON GROVE,Incorporated City,2020/06/18 08:00:00,108,{DB8D5CD1-7EC1-4816-8957-7106D7DCD0B9}
-13035021.6577,3851915.3974,3422,NATIONAL CITY,Incorporated City,2020/06/18 08:00:00,506,{241CB19F-0FAE-44B4-896C-859058531C9F}
-13058713.0221,3925163.5645,3423,OCEANSIDE,Incorporated City,2020/06/18 08:00:00,273,{998765C0-B458-4DDF-B3C9-17DDFFBAF391}
-13026621.7138,3893603.7466,3424,POWAY,Incorporated City,2020/06/18 08:00:00,59,{8E1AB0B8-986A-49D8-9C66-C7F873B65741}
-13043317.7596,3913521.8578,3425,SAN MARCOS,Incorporated City,2020/06/18 08:00:00,134,{81F22634-C05E-42BE-B0C4-1988359A57BF}
-13022693.0821,3876133.215,3426,SANTEE,Incorporated City,2020/06/18 08:00:00,85,{DE34B264-6DC9-43B4-9FCD-081CA1CB00AF}
-13053032.9052,3894545.1224,3427,SOLANA BEACH,Incorporated City,2020/06/18 08:00:00,17,{937CA813-9A7C-4C61-AED2-93F910E46479}
-13050937.1562,3920504.8702,3428,VISTA,Incorporated City,2020/06/18 08:00:00,187,{4379E88A-8D8C-4D42-96BF-F9513C560053}
-13036572.8683,3877908.5737,3429,SAN DIEGO,Incorporated City,2020/06/18 08:00:00,4556,{B32A2416-02EB-4296-9AF3-D248720B68D0}
-13047217.8826,3898975.5031,3430,Rancho Santa Fe,Unincorporated,2020/06/18 08:00:00,18,{EB29C620-05D7-4951-A68D-6B0F6435811D}
-13009769.1049,3900855.9098,3431,Ramona,Unincorporated,2020/06/18 08:00:00,56,{39336003-8635-4747-A8FC-EDC734A4532B}
-13049711.3295,3944429.484,3432,Fallbrook,Unincorporated,2020/06/18 08:00:00,56,{CE4CB324-3AC5-4CBE-AD92-17D988E1F8F2}
-13015632.7422,3876391.0926,3433,Lakeside,Unincorporated,2020/06/18 08:00:00,85,{A55F7C2B-E426-4687-9712-EA39BC05E85B}
-13026210.9388,3852184.5047,3434,Bonita,Unincorporated,2020/06/18 08:00:00,40,{A81AA319-919A-47E8-AEBE-C14DF27D827A}
-13022423.8584,3858937.298,3435,Spring Valley,Unincorporated,2020/06/18 08:00:00,343,{D7A56ABD-0F13-436C-AA84-DF705BBC8321}
-12990608.3431,3895502.6307,3436,Other,Unincorporated,2020/06/18 08:00:00,553,{A595B112-F8EA-48B4-BC00-82955C67631B}
-13358862.483,3894963.5639,3437,Unknown,Unknow,2020/06/18 08:00:00,86,{95F171BE-DF48-48DC-98FA-1667673A88EF}
-13020827.4191,3942223.4824,3438,Pauma Valley,Unincorporated,2020/06/18 08:00:00,2,{E954280A-52A2-4039-9E63-26B1C72A951F}
-12996068.0826,3874248.3156,3439,Alpine,Unincorporated,2020/06/18 08:00:00,18,{F7484904-A647-4940-9EAC-71E8AD307285}
-12947366.9134,3935429.4082,3440,Borrego Springs,Unincorporated,2020/06/18 08:00:00,9,{58759F60-7B22-467E-ADC8-75B86EFE2743}
-12980653.7683,3875545.6233,3441,Descanso,Unincorporated,2020/06/18 08:00:00,3,{301666FC-B7AC-4CEE-9DA9-17B16A5868D4}
-13001654.0211,3856370.3217,3442,Jamul,Unincorporated,2020/06/18 08:00:00,18,{4AAEDF12-0452-4985-9540-5E9A03885AE0}
-12973216.4427,3923020.6406,3443,Ranchita,Unincorporated,2020/06/18 08:00:00,2,{BBF3765A-CB33-449D-8E5F-4C96B46A1CE7}
-13028622.4601,3928800.839,3444,Valley Center,Unincorporated,2020/06/18 08:00:00,22,{CB0C6C83-DA17-44D7-A034-4B2FFC8949AA}
-12947728.9176,3857037.1099,3445,Boulevard,Unincorporated,2020/06/18 08:00:00,4,{B0B83280-ADF9-470E-AD8D-738F3ACF9CF7}
-13046450.0646,3933380.3103,3446,Bonsall,Unincorporated,2020/06/18 08:00:00,8,{1F729723-328D-48A7-BE7D-4E20888A277E}
-12979361.2962,3845494.2871,3447,Potrero,Unincorporated,2020/06/18 08:00:00,13,{6A12DAE3-D5DE-43CB-A3A5-5BED9130C27F}
-12964486.7644,3847214.2439,3448,Campo,Unincorporated,2020/06/18 08:00:00,6,{E8528925-AF5B-4DED-A457-680DDF803EB0}
-12980301.3647,3905515.9244,3449,Julian,Unincorporated,2020/06/18 08:00:00,2,{3E7543F8-0045-46E1-8245-4E9E4072062D}
-13032595.3683,3944637.4253,3450,Pala,Unincorporated,2020/06/18 08:00:00,2,{324C12DB-B5FA-4043-9A2C-140E3BB1C4EF}
-12984666.5529,3840573.6325,3451,Tecate,Unincorporated,2020/06/18 08:00:00,7,{CBB2E44F-E91C-4928-9279-6755161D1523}
