county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date
Yuba,16.0,1.0,0,0,2020-05-03T00:00:00
Yuba,16.0,1.0,0,0,2020-05-04T00:00:00
Yuba,15.0,1.0,-1,0,2020-05-05T00:00:00
Yuba,15.0,1.0,0,0,2020-05-06T00:00:00
Yuba,16.0,1.0,1,0,2020-05-07T00:00:00
Yuba,16.0,1.0,0,0,2020-05-08T00:00:00
Yuba,17.0,1.0,1,0,2020-05-09T00:00:00
Yuba,17.0,1.0,0,0,2020-05-10T00:00:00
Yuba,18.0,1.0,1,0,2020-05-11T00:00:00
Yuba,19.0,1.0,1,0,2020-05-12T00:00:00
Yuba,19.0,1.0,0,0,2020-05-13T00:00:00
Yuba,21.0,1.0,2,0,2020-05-14T00:00:00
Yuba,21.0,1.0,0,0,2020-05-15T00:00:00
Yuba,21.0,1.0,0,0,2020-05-16T00:00:00
Yuba,21.0,1.0,0,0,2020-05-17T00:00:00
Yuba,23.0,1.0,2,0,2020-05-18T00:00:00
Yuba,23.0,1.0,0,0,2020-05-19T00:00:00
Yuba,23.0,1.0,0,0,2020-05-20T00:00:00
Yuba,24.0,1.0,1,0,2020-05-21T00:00:00
Yuba,24.0,1.0,0,0,2020-05-22T00:00:00
Yuba,24.0,1.0,0,0,2020-05-23T00:00:00
Yuba,24.0,1.0,0,0,2020-05-24T00:00:00
Yuba,24.0,1.0,0,0,2020-05-25T00:00:00
Yuba,24.0,1.0,0,0,2020-05-26T00:00:00
Yuba,24.0,1.0,0,0,2020-05-27T00:00:00
Yuba,24.0,1.0,0,0,2020-05-28T00:00:00
Yuba,25.0,1.0,1,0,2020-05-29T00:00:00
Yuba,25.0,1.0,0,0,2020-05-30T00:00:00
Yuba,26.0,1.0,1,0,2020-05-31T00:00:00
Yuba,26.0,1.0,0,0,2020-06-01T00:00:00
Yuba,27.0,1.0,1,0,2020-06-02T00:00:00
Yuba,27.0,1.0,0,0,2020-06-03T00:00:00
Yuba,27.0,1.0,0,0,2020-06-04T00:00:00
Yuba,27.0,1.0,0,0,2020-06-05T00:00:00
Yuba,27.0,1.0,0,0,2020-06-06T00:00:00
Yuba,27.0,1.0,0,0,2020-06-07T00:00:00
Yuba,27.0,1.0,0,0,2020-06-08T00:00:00
Yuba,27.0,1.0,0,0,2020-06-09T00:00:00
Yuba,27.0,1.0,0,0,2020-06-10T00:00:00
Yuba,27.0,1.0,0,0,2020-06-11T00:00:00
Yuba,27.0,1.0,0,0,2020-06-12T00:00:00
Yuba,28.0,1.0,1,0,2020-06-13T00:00:00
Yuba,28.0,1.0,0,0,2020-06-14T00:00:00
Yuba,28.0,1.0,0,0,2020-06-15T00:00:00
Yuba,29.0,4.0,1,3,2020-06-16T00:00:00
Yuba,30.0,4.0,1,0,2020-06-17T00:00:00
Yuba,32.0,4.0,2,0,2020-06-18T00:00:00
Yuba,33.0,1.0,1,-3,2020-06-19T00:00:00
Yuba,34.0,1.0,1,0,2020-06-20T00:00:00
Yuba,35.0,1.0,1,0,2020-06-21T00:00:00
Yuba,36.0,1.0,1,0,2020-06-22T00:00:00
Yuba,35.0,1.0,-1,0,2020-06-23T00:00:00
Yuba,37.0,1.0,2,0,2020-06-24T00:00:00
Yuba,38.0,1.0,1,0,2020-06-25T00:00:00
Yuba,38.0,1.0,0,0,2020-06-26T00:00:00
Yuba,39.0,1.0,1,0,2020-06-27T00:00:00
Yuba,39.0,1.0,0,0,2020-06-28T00:00:00
Yuba,55.0,1.0,16,0,2020-06-29T00:00:00
Yuba,56.0,1.0,1,0,2020-06-30T00:00:00
Yuba,79.0,1.0,23,0,2020-07-01T00:00:00
Yuba,93.0,1.0,14,0,2020-07-02T00:00:00
Yuba,96.0,1.0,3,0,2020-07-03T00:00:00
Yuba,102.0,2.0,6,1,2020-07-04T00:00:00
Yuba,115.0,2.0,13,0,2020-07-05T00:00:00
Yuba,124.0,2.0,9,0,2020-07-06T00:00:00
Yuba,138.0,2.0,14,0,2020-07-07T00:00:00
Yuba,145.0,2.0,7,0,2020-07-08T00:00:00
Yuba,152.0,3.0,7,1,2020-07-09T00:00:00
Yuba,164.0,3.0,12,0,2020-07-10T00:00:00
Yuba,175.0,3.0,11,0,2020-07-11T00:00:00
Yuba,188.0,3.0,13,0,2020-07-12T00:00:00
Yuba,194.0,3.0,6,0,2020-07-13T00:00:00
Yuba,210.0,3.0,16,0,2020-07-14T00:00:00
Yuba,221.0,3.0,11,0,2020-07-15T00:00:00
Yuba,221.0,3.0,0,0,2020-07-16T00:00:00
Yuba,231.0,3.0,10,0,2020-07-17T00:00:00
Yuba,237.0,3.0,6,0,2020-07-18T00:00:00
Yuba,240.0,3.0,3,0,2020-07-19T00:00:00
Yuba,258.0,3.0,18,0,2020-07-20T00:00:00
Yuba,269.0,3.0,11,0,2020-07-21T00:00:00
Yuba,288.0,3.0,19,0,2020-07-22T00:00:00
Yuba,297.0,3.0,9,0,2020-07-23T00:00:00
Yuba,307.0,3.0,10,0,2020-07-24T00:00:00
Yuba,312.0,3.0,5,0,2020-07-25T00:00:00
Yuba,313.0,3.0,1,0,2020-07-26T00:00:00
Yuba,328.0,3.0,15,0,2020-07-27T00:00:00
Yuba,333.0,3.0,5,0,2020-07-28T00:00:00
Yuba,350.0,4.0,17,1,2020-07-29T00:00:00
Yuba,362.0,4.0,12,0,2020-07-30T00:00:00
Yuba,369.0,4.0,7,0,2020-07-31T00:00:00
Yuba,387.0,4.0,18,0,2020-08-01T00:00:00
Yuba,393.0,4.0,6,0,2020-08-02T00:00:00
Yuba,393.0,4.0,0,0,2020-08-03T00:00:00
Yuba,398.0,4.0,5,0,2020-08-04T00:00:00
Yuba,400.0,4.0,2,0,2020-08-05T00:00:00
Yuba,407.0,4.0,7,0,2020-08-06T00:00:00
Yuba,413.0,4.0,6,0,2020-08-07T00:00:00
Yuba,430.0,4.0,17,0,2020-08-08T00:00:00
Yuba,442.0,4.0,12,0,2020-08-09T00:00:00
Yuba,527.0,4.0,85,0,2020-08-10T00:00:00
Yuba,540.0,4.0,13,0,2020-08-11T00:00:00
Yuba,549.0,4.0,9,0,2020-08-12T00:00:00
Yuba,568.0,4.0,19,0,2020-08-13T00:00:00
Yuba,606.0,4.0,38,0,2020-08-14T00:00:00
Yuba,623.0,4.0,17,0,2020-08-15T00:00:00
Yuba,647.0,4.0,24,0,2020-08-16T00:00:00
Yuba,647.0,4.0,0,0,2020-08-17T00:00:00
Yuba,679.0,4.0,32,0,2020-08-18T00:00:00
Yuba,701.0,4.0,22,0,2020-08-19T00:00:00
Yuba,709.0,4.0,8,0,2020-08-20T00:00:00
Yuba,717.0,4.0,8,0,2020-08-21T00:00:00
Yuba,738.0,4.0,21,0,2020-08-22T00:00:00
Yuba,750.0,4.0,12,0,2020-08-23T00:00:00
Yuba,750.0,4.0,0,0,2020-08-24T00:00:00
Yuba,775.0,5.0,25,1,2020-08-25T00:00:00
Yuba,779.0,5.0,4,0,2020-08-26T00:00:00
Yuba,807.0,6.0,28,1,2020-08-27T00:00:00
Yuba,810.0,6.0,3,0,2020-08-28T00:00:00
Yuba,822.0,6.0,12,0,2020-08-29T00:00:00
Yuba,832.0,6.0,10,0,2020-08-30T00:00:00
Yuba,830.0,6.0,-2,0,2020-08-31T00:00:00
Yuba,841.0,6.0,11,0,2020-09-01T00:00:00
Yuba,856.0,6.0,15,0,2020-09-02T00:00:00
Yuba,867.0,6.0,11,0,2020-09-03T00:00:00
Yuba,884.0,6.0,17,0,2020-09-04T00:00:00
Yuba,902.0,6.0,18,0,2020-09-05T00:00:00
Yuba,913.0,6.0,11,0,2020-09-06T00:00:00
Yuba,923.0,6.0,10,0,2020-09-07T00:00:00
San Francisco,65.0,0.0,65,0,2020-03-18T00:00:00
San Francisco,80.0,0.0,15,0,2020-03-19T00:00:00
San Francisco,87.0,0.0,7,0,2020-03-20T00:00:00
San Francisco,106.0,0.0,19,0,2020-03-21T00:00:00
San Francisco,134.0,0.0,28,0,2020-03-22T00:00:00
San Francisco,152.0,0.0,18,0,2020-03-23T00:00:00
San Francisco,181.0,1.0,29,1,2020-03-24T00:00:00
San Francisco,213.0,2.0,32,1,2020-03-25T00:00:00
San Francisco,261.0,1.0,48,-1,2020-03-26T00:00:00
San Francisco,285.0,2.0,24,1,2020-03-27T00:00:00
San Francisco,300.0,3.0,15,1,2020-03-28T00:00:00
San Francisco,333.0,5.0,33,2,2020-03-29T00:00:00
San Francisco,368.0,5.0,35,0,2020-03-30T00:00:00
San Francisco,404.0,5.0,36,0,2020-03-31T00:00:00
San Francisco,432.0,6.0,28,1,2020-04-01T00:00:00
San Francisco,473.0,6.0,41,0,2020-04-02T00:00:00
San Francisco,506.0,6.0,33,0,2020-04-03T00:00:00
San Francisco,537.0,6.0,31,0,2020-04-04T00:00:00
San Francisco,559.0,6.0,22,0,2020-04-05T00:00:00
San Francisco,586.0,6.0,27,0,2020-04-06T00:00:00
San Francisco,636.0,6.0,50,0,2020-04-07T00:00:00
San Francisco,687.0,7.0,51,1,2020-04-08T00:00:00
San Francisco,748.0,8.0,61,1,2020-04-09T00:00:00
San Francisco,797.0,12.0,49,4,2020-04-10T00:00:00
San Francisco,860.0,12.0,63,0,2020-04-11T00:00:00
San Francisco,886.0,12.0,26,0,2020-04-12T00:00:00
San Francisco,959.0,15.0,73,3,2020-04-13T00:00:00
San Francisco,968.0,15.0,9,0,2020-04-14T00:00:00
San Francisco,1006.0,17.0,38,2,2020-04-15T00:00:00
San Francisco,1039.0,17.0,33,0,2020-04-16T00:00:00
San Francisco,1090.0,20.0,51,3,2020-04-17T00:00:00
San Francisco,1144.0,20.0,54,0,2020-04-18T00:00:00
San Francisco,1153.0,20.0,9,0,2020-04-19T00:00:00
San Francisco,1223.0,20.0,70,0,2020-04-20T00:00:00
San Francisco,1232.0,20.0,9,0,2020-04-21T00:00:00
San Francisco,1255.0,21.0,23,1,2020-04-22T00:00:00
San Francisco,1312.0,21.0,57,0,2020-04-23T00:00:00
San Francisco,1345.0,22.0,33,1,2020-04-24T00:00:00
San Francisco,1341.0,22.0,-4,0,2020-04-25T00:00:00
San Francisco,1403.0,23.0,62,1,2020-04-26T00:00:00
San Francisco,1453.0,23.0,50,0,2020-04-27T00:00:00
San Francisco,1471.0,23.0,18,0,2020-04-28T00:00:00
San Francisco,1489.0,23.0,18,0,2020-04-29T00:00:00
San Francisco,1518.0,26.0,29,3,2020-04-30T00:00:00
San Francisco,1552.0,29.0,34,3,2020-05-01T00:00:00
San Francisco,1632.0,29.0,80,0,2020-05-02T00:00:00
San Francisco,1692.0,30.0,60,1,2020-05-03T00:00:00
San Francisco,1760.0,31.0,68,1,2020-05-04T00:00:00
San Francisco,1779.0,31.0,19,0,2020-05-05T00:00:00
San Francisco,1804.0,31.0,25,0,2020-05-06T00:00:00
San Francisco,1852.0,32.0,48,1,2020-05-07T00:00:00
San Francisco,1890.0,33.0,38,1,2020-05-08T00:00:00
San Francisco,1944.0,34.0,54,1,2020-05-09T00:00:00
San Francisco,1953.0,34.0,9,0,2020-05-10T00:00:00
San Francisco,1974.0,35.0,21,1,2020-05-11T00:00:00
San Francisco,1981.0,35.0,7,0,2020-05-12T00:00:00
San Francisco,2004.0,35.0,23,0,2020-05-13T00:00:00
San Francisco,2029.0,35.0,25,0,2020-05-14T00:00:00
San Francisco,2062.0,36.0,33,1,2020-05-15T00:00:00
San Francisco,2094.0,36.0,32,0,2020-05-16T00:00:00
San Francisco,2132.0,36.0,38,0,2020-05-17T00:00:00
San Francisco,2183.0,36.0,51,0,2020-05-18T00:00:00
San Francisco,2186.0,36.0,3,0,2020-05-19T00:00:00
San Francisco,2199.0,37.0,13,1,2020-05-20T00:00:00
San Francisco,2248.0,37.0,49,0,2020-05-21T00:00:00
San Francisco,2251.0,40.0,3,3,2020-05-22T00:00:00
San Francisco,2312.0,40.0,61,0,2020-05-23T00:00:00
San Francisco,2318.0,40.0,6,0,2020-05-24T00:00:00
San Francisco,2358.0,40.0,40,0,2020-05-25T00:00:00
San Francisco,2363.0,40.0,5,0,2020-05-26T00:00:00
San Francisco,2394.0,40.0,31,0,2020-05-27T00:00:00
San Francisco,2417.0,40.0,23,0,2020-05-28T00:00:00
San Francisco,2453.0,41.0,36,1,2020-05-29T00:00:00
San Francisco,2496.0,41.0,43,0,2020-05-30T00:00:00
San Francisco,2501.0,42.0,5,1,2020-05-31T00:00:00
San Francisco,2546.0,43.0,45,1,2020-06-01T00:00:00
San Francisco,2554.0,43.0,8,0,2020-06-02T00:00:00
San Francisco,2608.0,43.0,54,0,2020-06-03T00:00:00
San Francisco,2636.0,43.0,28,0,2020-06-04T00:00:00
San Francisco,2675.0,43.0,39,0,2020-06-05T00:00:00
San Francisco,2674.0,43.0,-1,0,2020-06-06T00:00:00
San Francisco,2674.0,43.0,0,0,2020-06-07T00:00:00
San Francisco,2715.0,43.0,41,0,2020-06-08T00:00:00
San Francisco,2749.0,44.0,34,1,2020-06-09T00:00:00
San Francisco,2774.0,44.0,25,0,2020-06-10T00:00:00
San Francisco,2766.0,44.0,-8,0,2020-06-11T00:00:00
San Francisco,2823.0,44.0,57,0,2020-06-12T00:00:00
San Francisco,2834.0,44.0,11,0,2020-06-13T00:00:00
San Francisco,2834.0,45.0,0,1,2020-06-14T00:00:00
San Francisco,2833.0,45.0,-1,0,2020-06-15T00:00:00
San Francisco,2893.0,46.0,60,1,2020-06-16T00:00:00
San Francisco,2906.0,47.0,13,1,2020-06-17T00:00:00
San Francisco,2951.0,47.0,45,0,2020-06-18T00:00:00
San Francisco,2968.0,47.0,17,0,2020-06-19T00:00:00
San Francisco,2999.0,47.0,31,0,2020-06-20T00:00:00
San Francisco,3000.0,47.0,1,0,2020-06-21T00:00:00
San Francisco,3000.0,48.0,0,1,2020-06-22T00:00:00
San Francisco,3177.0,48.0,177,0,2020-06-23T00:00:00
San Francisco,3216.0,48.0,39,0,2020-06-24T00:00:00
San Francisco,3258.0,48.0,42,0,2020-06-25T00:00:00
San Francisco,3341.0,48.0,83,0,2020-06-26T00:00:00
San Francisco,3393.0,49.0,52,1,2020-06-27T00:00:00
San Francisco,3447.0,50.0,54,1,2020-06-28T00:00:00
San Francisco,3511.0,50.0,64,0,2020-06-29T00:00:00
San Francisco,3601.0,50.0,90,0,2020-06-30T00:00:00
San Francisco,3624.0,50.0,23,0,2020-07-01T00:00:00
San Francisco,3676.0,50.0,52,0,2020-07-02T00:00:00
San Francisco,3781.0,50.0,105,0,2020-07-03T00:00:00
San Francisco,3861.0,50.0,80,0,2020-07-04T00:00:00
San Francisco,3861.0,50.0,0,0,2020-07-05T00:00:00
San Francisco,3861.0,50.0,0,0,2020-07-06T00:00:00
San Francisco,4045.0,50.0,184,0,2020-07-07T00:00:00
San Francisco,4093.0,50.0,48,0,2020-07-08T00:00:00
San Francisco,4143.0,50.0,50,0,2020-07-09T00:00:00
San Francisco,4305.0,50.0,162,0,2020-07-10T00:00:00
San Francisco,4430.0,50.0,125,0,2020-07-11T00:00:00
San Francisco,4535.0,50.0,105,0,2020-07-12T00:00:00
San Francisco,4595.0,50.0,60,0,2020-07-13T00:00:00
San Francisco,4659.0,50.0,64,0,2020-07-14T00:00:00
San Francisco,4757.0,50.0,98,0,2020-07-15T00:00:00
San Francisco,4838.0,51.0,81,1,2020-07-16T00:00:00
San Francisco,4967.0,52.0,129,1,2020-07-17T00:00:00
San Francisco,5051.0,52.0,84,0,2020-07-18T00:00:00
San Francisco,5094.0,52.0,43,0,2020-07-19T00:00:00
San Francisco,5090.0,52.0,-4,0,2020-07-20T00:00:00
San Francisco,5377.0,53.0,287,1,2020-07-21T00:00:00
San Francisco,5473.0,53.0,96,0,2020-07-22T00:00:00
San Francisco,5543.0,55.0,70,2,2020-07-23T00:00:00
San Francisco,5611.0,56.0,68,1,2020-07-24T00:00:00
San Francisco,5644.0,56.0,33,0,2020-07-25T00:00:00
San Francisco,5823.0,56.0,179,0,2020-07-26T00:00:00
San Francisco,5825.0,56.0,2,0,2020-07-27T00:00:00
San Francisco,5888.0,56.0,63,0,2020-07-28T00:00:00
San Francisco,6041.0,57.0,153,1,2020-07-29T00:00:00
San Francisco,6107.0,58.0,66,1,2020-07-30T00:00:00
San Francisco,6126.0,59.0,19,1,2020-07-31T00:00:00
San Francisco,6296.0,61.0,170,2,2020-08-01T00:00:00
San Francisco,6297.0,61.0,1,0,2020-08-02T00:00:00
San Francisco,6319.0,61.0,22,0,2020-08-03T00:00:00
San Francisco,6568.0,61.0,249,0,2020-08-04T00:00:00
San Francisco,6701.0,62.0,133,1,2020-08-05T00:00:00
San Francisco,6737.0,63.0,36,1,2020-08-06T00:00:00
San Francisco,6765.0,64.0,28,1,2020-08-07T00:00:00
San Francisco,6820.0,67.0,55,3,2020-08-08T00:00:00
San Francisco,6820.0,67.0,0,0,2020-08-09T00:00:00
San Francisco,6816.0,67.0,-4,0,2020-08-10T00:00:00
San Francisco,6988.0,67.0,172,0,2020-08-11T00:00:00
San Francisco,7194.0,67.0,206,0,2020-08-12T00:00:00
San Francisco,7277.0,67.0,83,0,2020-08-13T00:00:00
San Francisco,7467.0,69.0,190,2,2020-08-14T00:00:00
San Francisco,7601.0,69.0,134,0,2020-08-15T00:00:00
San Francisco,7602.0,69.0,1,0,2020-08-16T00:00:00
San Francisco,7600.0,69.0,-2,0,2020-08-17T00:00:00
San Francisco,8016.0,70.0,416,1,2020-08-18T00:00:00
San Francisco,8236.0,72.0,220,2,2020-08-19T00:00:00
San Francisco,8262.0,72.0,26,0,2020-08-20T00:00:00
San Francisco,8375.0,72.0,113,0,2020-08-21T00:00:00
San Francisco,8568.0,74.0,193,2,2020-08-22T00:00:00
San Francisco,8564.0,77.0,-4,3,2020-08-23T00:00:00
San Francisco,8621.0,77.0,57,0,2020-08-24T00:00:00
San Francisco,8848.0,77.0,227,0,2020-08-25T00:00:00
San Francisco,8938.0,80.0,90,3,2020-08-26T00:00:00
San Francisco,9014.0,82.0,76,2,2020-08-27T00:00:00
San Francisco,9135.0,83.0,121,1,2020-08-28T00:00:00
San Francisco,9291.0,83.0,156,0,2020-08-29T00:00:00
San Francisco,9294.0,83.0,3,0,2020-08-30T00:00:00
San Francisco,9293.0,83.0,-1,0,2020-08-31T00:00:00
San Francisco,9492.0,83.0,199,0,2020-09-01T00:00:00
San Francisco,9587.0,84.0,95,1,2020-09-02T00:00:00
San Francisco,9636.0,84.0,49,0,2020-09-03T00:00:00
San Francisco,9694.0,84.0,58,0,2020-09-04T00:00:00
San Francisco,9812.0,86.0,118,2,2020-09-05T00:00:00
San Francisco,9813.0,86.0,1,0,2020-09-06T00:00:00
San Francisco,9813.0,86.0,0,0,2020-09-07T00:00:00
Orange,38.0,0.0,38,0,2020-03-18T00:00:00
Orange,59.0,0.0,21,0,2020-03-19T00:00:00
Orange,71.0,0.0,12,0,2020-03-20T00:00:00
Orange,85.0,0.0,14,0,2020-03-21T00:00:00
Orange,102.0,0.0,17,0,2020-03-22T00:00:00
Orange,138.0,0.0,36,0,2020-03-23T00:00:00
Orange,166.0,0.0,28,0,2020-03-24T00:00:00
Orange,214.0,1.0,48,1,2020-03-25T00:00:00
Orange,279.0,1.0,65,0,2020-03-26T00:00:00
Orange,299.0,2.0,20,1,2020-03-27T00:00:00
Orange,328.0,2.0,29,0,2020-03-28T00:00:00
Orange,343.0,2.0,15,0,2020-03-29T00:00:00
Orange,418.0,5.0,75,3,2020-03-30T00:00:00
Orange,506.0,7.0,88,2,2020-03-31T00:00:00
Orange,579.0,11.0,73,4,2020-04-01T00:00:00
Orange,640.0,12.0,61,1,2020-04-02T00:00:00
Orange,713.0,13.0,73,1,2020-04-03T00:00:00
Orange,781.0,15.0,68,2,2020-04-04T00:00:00
Orange,820.0,15.0,39,0,2020-04-05T00:00:00
Orange,910.0,17.0,90,2,2020-04-06T00:00:00
Orange,971.0,19.0,61,2,2020-04-07T00:00:00
Orange,1034.0,19.0,63,0,2020-04-08T00:00:00
Orange,1105.0,19.0,71,0,2020-04-09T00:00:00
Orange,1167.0,17.0,62,-2,2020-04-10T00:00:00
Orange,1267.0,21.0,100,4,2020-04-11T00:00:00
Orange,1283.0,21.0,16,0,2020-04-12T00:00:00
Orange,1313.0,21.0,30,0,2020-04-13T00:00:00
Orange,1362.0,21.0,49,0,2020-04-14T00:00:00
Orange,1377.0,22.0,15,1,2020-04-15T00:00:00
Orange,1439.0,26.0,62,4,2020-04-16T00:00:00
Orange,1496.0,28.0,57,2,2020-04-17T00:00:00
Orange,1569.0,32.0,73,4,2020-04-18T00:00:00
Orange,1591.0,32.0,22,0,2020-04-19T00:00:00
Orange,1679.0,33.0,88,1,2020-04-20T00:00:00
Orange,1717.0,33.0,38,0,2020-04-21T00:00:00
Orange,1785.0,34.0,68,1,2020-04-22T00:00:00
Orange,1841.0,36.0,56,2,2020-04-23T00:00:00
Orange,1945.0,39.0,104,3,2020-04-24T00:00:00
Orange,2047.0,39.0,102,0,2020-04-25T00:00:00
Orange,2124.0,40.0,77,1,2020-04-26T00:00:00
Orange,2198.0,42.0,74,2,2020-04-27T00:00:00
Orange,2324.0,42.0,126,0,2020-04-28T00:00:00
Orange,2421.0,44.0,97,2,2020-04-29T00:00:00
Orange,2591.0,46.0,170,2,2020-04-30T00:00:00
Orange,2660.0,51.0,69,5,2020-05-01T00:00:00
Orange,2774.0,52.0,114,1,2020-05-02T00:00:00
Orange,2859.0,55.0,85,3,2020-05-03T00:00:00
Orange,2931.0,57.0,72,2,2020-05-04T00:00:00
Orange,3041.0,61.0,110,4,2020-05-05T00:00:00
Orange,3156.0,65.0,115,4,2020-05-06T00:00:00
Orange,3283.0,66.0,127,1,2020-05-07T00:00:00
Orange,3395.0,72.0,112,6,2020-05-08T00:00:00
Orange,3506.0,75.0,111,3,2020-05-09T00:00:00
Orange,3627.0,76.0,121,1,2020-05-10T00:00:00
Orange,3699.0,78.0,72,2,2020-05-11T00:00:00
Orange,3843.0,78.0,144,0,2020-05-12T00:00:00
Orange,4025.0,80.0,182,2,2020-05-13T00:00:00
Orange,4163.0,80.0,138,0,2020-05-14T00:00:00
Orange,4281.0,84.0,118,4,2020-05-15T00:00:00
Orange,4396.0,87.0,115,3,2020-05-16T00:00:00
Orange,4466.0,88.0,70,1,2020-05-17T00:00:00
Orange,4558.0,88.0,92,0,2020-05-18T00:00:00
Orange,4746.0,88.0,188,0,2020-05-19T00:00:00
Orange,4866.0,98.0,120,10,2020-05-20T00:00:00
Orange,4975.0,112.0,109,14,2020-05-21T00:00:00
Orange,5144.0,118.0,169,6,2020-05-22T00:00:00
Orange,5313.0,130.0,169,12,2020-05-23T00:00:00
Orange,5439.0,131.0,126,1,2020-05-24T00:00:00
Orange,5601.0,131.0,162,0,2020-05-25T00:00:00
Orange,5651.0,131.0,50,0,2020-05-26T00:00:00
Orange,5849.0,136.0,198,5,2020-05-27T00:00:00
Orange,6045.0,142.0,196,6,2020-05-28T00:00:00
Orange,6176.0,145.0,131,3,2020-05-29T00:00:00
Orange,6354.0,146.0,178,1,2020-05-30T00:00:00
Orange,6532.0,147.0,178,1,2020-05-31T00:00:00
Orange,6640.0,147.0,108,0,2020-06-01T00:00:00
Orange,6790.0,150.0,150,3,2020-06-02T00:00:00
Orange,6939.0,158.0,149,8,2020-06-03T00:00:00
Orange,7192.0,165.0,253,7,2020-06-04T00:00:00
Orange,7391.0,174.0,199,9,2020-06-05T00:00:00
Orange,7576.0,176.0,185,2,2020-06-06T00:00:00
Orange,7643.0,177.0,67,1,2020-06-07T00:00:00
Orange,7786.0,177.0,143,0,2020-06-08T00:00:00
Orange,7991.0,185.0,205,8,2020-06-09T00:00:00
Orange,8222.0,198.0,231,13,2020-06-10T00:00:00
Orange,8304.0,202.0,82,4,2020-06-11T00:00:00
Orange,8440.0,210.0,136,8,2020-06-12T00:00:00
Orange,8581.0,217.0,141,7,2020-06-13T00:00:00
Orange,8744.0,221.0,163,4,2020-06-14T00:00:00
Orange,8944.0,221.0,200,0,2020-06-15T00:00:00
Orange,9163.0,233.0,219,12,2020-06-16T00:00:00
Orange,9278.0,244.0,115,11,2020-06-17T00:00:00
Orange,9597.0,250.0,319,6,2020-06-18T00:00:00
Orange,9972.0,257.0,375,7,2020-06-19T00:00:00
Orange,10284.0,267.0,312,10,2020-06-20T00:00:00
Orange,10563.0,269.0,279,2,2020-06-21T00:00:00
Orange,10711.0,275.0,148,6,2020-06-22T00:00:00
Orange,11071.0,275.0,360,0,2020-06-23T00:00:00
Orange,11804.0,299.0,733,24,2020-06-24T00:00:00
Orange,12302.0,306.0,498,7,2020-06-25T00:00:00
Orange,12768.0,323.0,466,17,2020-06-26T00:00:00
Orange,13091.0,323.0,323,0,2020-06-27T00:00:00
Orange,13589.0,326.0,498,3,2020-06-28T00:00:00
Orange,14552.0,330.0,963,4,2020-06-29T00:00:00
Orange,15201.0,340.0,649,10,2020-06-30T00:00:00
Orange,17035.0,345.0,1834,5,2020-07-01T00:00:00
Orange,17056.0,354.0,21,9,2020-07-02T00:00:00
Orange,18819.0,360.0,1763,6,2020-07-03T00:00:00
Orange,19247.0,363.0,428,3,2020-07-04T00:00:00
Orange,19430.0,366.0,183,3,2020-07-05T00:00:00
Orange,20167.0,366.0,737,0,2020-07-06T00:00:00
Orange,21741.0,369.0,1574,3,2020-07-07T00:00:00
Orange,22088.0,376.0,347,7,2020-07-08T00:00:00
Orange,22960.0,402.0,872,26,2020-07-09T00:00:00
Orange,23692.0,412.0,732,10,2020-07-10T00:00:00
Orange,24430.0,421.0,738,9,2020-07-11T00:00:00
Orange,25399.0,423.0,969,2,2020-07-12T00:00:00
Orange,25978.0,424.0,579,1,2020-07-13T00:00:00
Orange,26915.0,433.0,937,9,2020-07-14T00:00:00
Orange,27718.0,455.0,803,22,2020-07-15T00:00:00
Orange,28525.0,466.0,807,11,2020-07-16T00:00:00
Orange,28962.0,469.0,437,3,2020-07-17T00:00:00
Orange,29603.0,494.0,641,25,2020-07-18T00:00:00
Orange,29941.0,492.0,338,-2,2020-07-19T00:00:00
Orange,30337.0,493.0,396,1,2020-07-20T00:00:00
Orange,31356.0,513.0,1019,20,2020-07-21T00:00:00
Orange,32047.0,521.0,691,8,2020-07-22T00:00:00
Orange,32863.0,543.0,816,22,2020-07-23T00:00:00
Orange,33530.0,556.0,667,13,2020-07-24T00:00:00
Orange,33978.0,562.0,448,6,2020-07-25T00:00:00
Orange,34352.0,564.0,374,2,2020-07-26T00:00:00
Orange,34649.0,566.0,297,2,2020-07-27T00:00:00
Orange,34832.0,581.0,183,15,2020-07-28T00:00:00
Orange,35339.0,587.0,507,6,2020-07-29T00:00:00
Orange,36105.0,604.0,766,17,2020-07-30T00:00:00
Orange,36196.0,618.0,91,14,2020-07-31T00:00:00
Orange,36703.0,649.0,507,31,2020-08-01T00:00:00
Orange,37266.0,651.0,563,2,2020-08-02T00:00:00
Orange,37705.0,651.0,439,0,2020-08-03T00:00:00
Orange,37844.0,653.0,139,2,2020-08-04T00:00:00
Orange,37907.0,665.0,63,12,2020-08-05T00:00:00
Orange,38399.0,697.0,492,32,2020-08-06T00:00:00
Orange,38459.0,704.0,60,7,2020-08-07T00:00:00
Orange,38688.0,720.0,229,16,2020-08-08T00:00:00
Orange,39244.0,726.0,556,6,2020-08-09T00:00:00
Orange,40445.0,724.0,1201,-2,2020-08-10T00:00:00
Orange,41205.0,734.0,760,10,2020-08-11T00:00:00
Orange,41576.0,745.0,371,11,2020-08-12T00:00:00
Orange,42019.0,769.0,443,24,2020-08-13T00:00:00
Orange,42399.0,789.0,380,20,2020-08-14T00:00:00
Orange,42811.0,809.0,412,20,2020-08-15T00:00:00
Orange,43303.0,810.0,492,1,2020-08-16T00:00:00
